,Q,R,S
2648,522.2983833718245,1612.2983833718245,225.29838337182449
2649,-537.7016166281755,13.29838337182448,-946.7016166281755
2650,-592.7016166281755,-22.70161662817552,-22.70161662817552
2651,-205.70161662817551,703.2983833718245,703.2983833718245
2652,-496.70161662817554,268.29838337182446,268.29838337182446
2653,-262.70161662817554,401.29838337182446,401.29838337182446
2654,-9.70161662817552,307.29838337182446,307.29838337182446
2655,35.29838337182448,867.2983833718245,867.2983833718245
2656,-414.70161662817554,408.29838337182446,408.29838337182446
2657,-167.70161662817551,531.2983833718245,-647.7016166281755
2658,-390.70161662817554,419.29838337182446,419.29838337182446
2659,3.2983833718244804,751.2983833718245,-827.7016166281755
2660,-553.7016166281755,370.29838337182446,118.29838337182449
2661,-257.70161662817554,841.2983833718245,-1628.7016166281755
2662,245.29838337182449,271.29838337182446,249.29838337182449
2663,199.77466666666666,358.7746666666667,358.7746666666667
2664,37.77466666666667,204.77466666666666,2.7746666666666666
2665,-103.22533333333334,114.77466666666666,114.77466666666666
2666,-142.22533333333334,292.7746666666667,-2.2253333333333334
2667,2.7746666666666666,118.77466666666666,-161.22533333333334
2668,-108.22533333333334,218.77466666666666,102.77466666666666
2669,192.77466666666666,310.7746666666667,310.7746666666667
2670,134.77466666666666,188.77466666666666,188.77466666666666
2671,124.77466666666666,302.7746666666667,-0.22533333333333339
2672,-44.22533333333333,254.77466666666666,254.77466666666666
2673,73.77466666666666,280.7746666666667,280.7746666666667
2674,7.774666666666667,303.7746666666667,-190.22533333333334
2675,41.77466666666667,395.7746666666667,-43.22533333333333
2676,113.77466666666666,326.7746666666667,32.77466666666667
2677,-6.225333333333333,166.77466666666666,97.77466666666666
2678,-218.22533333333334,139.77466666666666,-97.22533333333334
2679,128.77466666666666,258.7746666666667,258.7746666666667
2680,-144.22533333333334,317.7746666666667,23.77466666666667
2681,277.7746666666667,279.7746666666667,-44.22533333333333
2682,-69.22533333333334,123.77466666666666,54.77466666666667
2683,-203.22533333333334,58.77466666666667,-219.22533333333334
2684,64.77466666666666,259.7746666666667,191.77466666666666
2685,-195.22533333333334,25.77466666666667,-15.225333333333333
2686,16.77466666666667,215.77466666666666,-28.22533333333333
2687,0.7746666666666666,117.77466666666666,-204.22533333333334
2688,125.77466666666666,314.7746666666667,314.7746666666667
2689,16.77466666666667,171.77466666666666,-171.22533333333334
2690,30.77466666666667,283.7746666666667,-23.22533333333333
2691,-1.2253333333333334,274.7746666666667,-117.22533333333334
2692,-126.22533333333334,299.7746666666667,299.7746666666667
2693,99.77466666666666,225.77466666666666,225.77466666666666
2694,-100.22533333333334,98.77466666666666,41.77466666666667
2695,168.77466666666666,319.7746666666667,-132.22533333333334
2696,162.77466666666666,328.7746666666667,328.7746666666667
2697,203.77466666666666,330.7746666666667,330.7746666666667
2698,-192.22533333333334,75.77466666666666,75.77466666666666
2699,-80.22533333333334,135.77466666666666,135.77466666666666
2700,174.77466666666666,174.77466666666666,-217.22533333333334
2701,-14.225333333333333,223.77466666666666,-30.22533333333333
2702,-26.22533333333333,208.77466666666666,-98.22533333333334
2703,-101.22533333333334,139.77466666666666,139.77466666666666
2704,40.77466666666667,314.7746666666667,-71.22533333333334
2705,77.77466666666666,234.77466666666666,-46.22533333333333
2706,20.77466666666667,171.77466666666666,171.77466666666666
2707,-27.22533333333333,209.77466666666666,-150.22533333333334
2708,66.77466666666666,332.7746666666667,107.77466666666666
2709,-81.22533333333334,105.77466666666666,105.77466666666666
2710,88.77466666666666,268.7746666666667,-152.22533333333334
2711,-52.22533333333333,294.7746666666667,-61.22533333333333
2712,70.77466666666666,263.7746666666667,-156.22533333333334
2713,-16.22533333333333,205.77466666666666,205.77466666666666
2714,137.77466666666666,232.77466666666666,232.77466666666666
2715,-21.22533333333333,188.77466666666666,-53.22533333333333
2716,87.97043701799485,87.97043701799485,-592.0295629820051
2717,-222.02956298200513,406.97043701799487,406.97043701799487
2718,-885.0295629820051,245.97043701799487,245.97043701799487
2719,-1030.0295629820052,41.970437017994854,-555.0295629820051
2720,-30.029562982005142,166.97043701799487,166.97043701799487
2721,-873.0295629820051,213.97043701799487,-415.02956298200513
2722,-919.0295629820051,238.97043701799487,-481.02956298200513
2723,-943.0295629820051,151.97043701799487,-446.02956298200513
2724,109.97043701799485,109.97043701799485,-878.0295629820051
2725,329.97043701799487,747.9704370179949,-86.02956298200515
2726,-1752.0295629820052,-592.0295629820051,-592.0295629820051
2727,-2607.0295629820052,1159.9704370179948,-1835.0295629820052
2728,-906.0295629820051,233.97043701799487,-503.02956298200513
2729,-869.0295629820051,200.97043701799487,-78.02956298200515
2730,12.970437017994858,139.97043701799487,5.970437017994858
2731,163.97043701799487,167.97043701799487,167.97043701799487
2732,139.36553985872857,929.3655398587285,201.36553985872857
2733,-13.634460141271443,566.3655398587285,566.3655398587285
2734,-243.63446014127143,109.36553985872855,-76.63446014127145
2735,-661.6344601412715,439.36553985872854,-1293.6344601412713
2736,697.3655398587285,848.3655398587285,848.3655398587285
2737,52.36553985872855,1226.3655398587287,1226.3655398587287
2738,-429.63446014127146,-73.63446014127145,-127.63446014127145
2739,-47.63446014127145,1249.3655398587287,1249.3655398587287
2740,10.365539858728557,1052.3655398587287,-31.634460141271443
2741,198.36553985872857,560.3655398587285,560.3655398587285
2742,-825.6344601412715,331.36553985872854,-1381.6344601412713
2743,459.36553985872854,1523.3655398587287,436.36553985872854
2744,-198.63446014127143,-49.63446014127145,-436.63446014127146
2745,-436.63446014127146,1239.3655398587287,330.36553985872854
2746,-585.6344601412715,-18.634460141271443,-18.634460141271443
2747,-595.6344601412715,396.36553985872854,-613.6344601412715
2748,297.36553985872854,1234.3655398587287,163.36553985872857
2749,13.365539858728557,188.36553985872857,-89.63446014127145
2750,29.365539858728557,915.3655398587285,-155.63446014127143
2751,-120.63446014127145,66.36553985872855,66.36553985872855
2752,90.36553985872855,91.36553985872855,91.36553985872855
2753,-397.63446014127146,758.3655398587285,-172.63446014127143
2754,285.36553985872854,1357.3655398587287,1357.3655398587287
2755,-171.63446014127143,-165.63446014127143,-1010.6344601412715
2756,-512.2178302532512,-114.2178302532512,-114.2178302532512
2757,-612.2178302532512,2764.782169746749,-519.2178302532512
2758,-519.2178302532512,434.7821697467488,283.7821697467488
2759,-1034.2178302532511,-17.217830253251197,-17.217830253251197
2760,-103.2178302532512,103.7821697467488,-1299.2178302532511
2761,137.7821697467488,1120.7821697467489,-1594.2178302532511
2762,-158.2178302532512,-14.217830253251197,-465.2178302532512
2763,280.7821697467488,1185.7821697467489,-67.2178302532512
2764,-165.2178302532512,711.7821697467488,160.7821697467488
2765,44.78216974674881,711.7821697467488,-695.2178302532512
2766,153.7821697467488,236.7821697467488,236.7821697467488
2767,-579.2178302532512,-58.21783025325119,-316.2178302532512
2768,-130.2178302532512,810.7821697467488,810.7821697467488
2769,138.7821697467488,429.7821697467488,429.7821697467488
2770,-39.21783025325119,980.7821697467488,-124.2178302532512
2771,-389.2178302532512,155.7821697467488,155.7821697467488
2772,-163.2178302532512,1352.7821697467489,357.7821697467488
2773,-56.21783025325119,844.7821697467488,844.7821697467488
2774,-165.2178302532512,785.7821697467488,-466.2178302532512
2775,-237.2178302532512,841.7821697467488,-50.21783025325119
2776,-149.2178302532512,-100.2178302532512,-172.2178302532512
2777,-27.217830253251197,765.7821697467488,-88.2178302532512
2778,-241.2178302532512,584.7821697467488,584.7821697467488
2779,138.7821697467488,410.7821697467488,-156.2178302532512
2780,-93.2178302532512,729.7821697467488,46.78216974674881
2781,-65.2178302532512,745.7821697467488,745.7821697467488
2782,-250.2178302532512,227.7821697467488,-338.2178302532512
2783,-338.2178302532512,330.7821697467488,133.7821697467488
2784,-186.2178302532512,658.7821697467488,-452.2178302532512
2785,10.782169746748803,270.7821697467488,270.7821697467488
2786,-57.21783025325119,908.7821697467488,908.7821697467488
2787,-158.2178302532512,-11.217830253251197,-11.217830253251197
2788,18.782169746748803,926.7821697467488,-43.21783025325119
2789,631.7821697467488,1349.7821697467489,1349.7821697467489
2790,86.7821697467488,591.7821697467488,-492.2178302532512
2791,-102.2178302532512,581.7821697467488,-615.2178302532512
2792,-320.2178302532512,130.7821697467488,-379.2178302532512
2793,-325.2178302532512,1297.7821697467489,1297.7821697467489
2794,-153.0713333333333,911.9286666666667,911.9286666666667
2795,-1242.0713333333333,970.9286666666667,166.9286666666667
2796,300.9286666666667,603.9286666666667,321.9286666666667
2797,-726.0713333333333,376.9286666666667,376.9286666666667
2798,-1593.0713333333333,833.9286666666667,165.9286666666667
2799,-53.07133333333333,671.9286666666667,671.9286666666667
2800,-1144.0713333333333,610.9286666666667,-1869.0713333333333
2801,-268.0713333333333,455.9286666666667,433.9286666666667
2802,-2002.0713333333333,308.9286666666667,-754.0713333333333
2803,2.928666666666672,698.9286666666667,698.9286666666667
2804,-711.0713333333333,737.9286666666667,-352.0713333333333
2805,-648.0713333333333,-211.0713333333333,-377.0713333333333
2806,185.9286666666667,971.9286666666667,146.9286666666667
2807,-270.0713333333333,191.9286666666667,191.9286666666667
2808,14.928666666666672,419.9286666666667,-833.0713333333333
2809,-210.0713333333333,615.9286666666667,-726.0713333333333
2810,-244.0713333333333,409.9286666666667,2.928666666666672
2811,-366.0713333333333,1049.9286666666667,-747.0713333333333
2812,1486.9286666666667,2340.9286666666667,2340.9286666666667
2813,-985.0713333333333,605.9286666666667,-628.0713333333333
2814,-159.0713333333333,171.9286666666667,-66.07133333333333
2815,-30.071333333333328,538.9286666666667,538.9286666666667
2816,-1290.0713333333333,-170.0713333333333,-170.0713333333333
2817,-683.0713333333333,549.9286666666667,336.9286666666667
2818,-2076.0713333333333,1666.9286666666667,1666.9286666666667
2819,-532.0713333333333,1492.9286666666667,-677.0713333333333
2820,-2112.0713333333333,880.9286666666667,-799.0713333333333
2821,-812.0713333333333,306.9286666666667,-204.0713333333333
2822,-421.0713333333333,109.92866666666667,-1294.0713333333333
2823,96.92866666666667,358.9286666666667,-1887.0713333333333
2824,9.928666666666672,9.928666666666672,-761.0713333333333
2825,-102.07133333333333,407.9286666666667,182.9286666666667
2826,-939.0713333333333,972.9286666666667,-2267.0713333333333
2827,-444.0713333333333,463.9286666666667,-1175.0713333333333
2828,-618.0713333333333,257.9286666666667,257.9286666666667
2829,393.9286666666667,1445.9286666666667,1445.9286666666667
2830,-398.0713333333333,595.9286666666667,595.9286666666667
2831,-1242.0713333333333,1065.9286666666667,1065.9286666666667
2832,-3445.0713333333333,1782.9286666666667,-109.07133333333333
2833,-682.0713333333333,1342.9286666666667,78.92866666666667
2834,645.9286666666667,656.9286666666667,656.9286666666667
2835,-2677.0713333333333,-455.0713333333333,-455.0713333333333
2836,-1372.0713333333333,1485.9286666666667,1485.9286666666667
2837,69.92866666666667,812.9286666666667,-2821.0713333333333
2838,-1426.0713333333333,878.9286666666667,636.9286666666667
2839,-2253.0713333333333,475.9286666666667,-495.0713333333333
2840,-30.071333333333328,634.9286666666667,-795.0713333333333
2841,195.9286666666667,1095.9286666666667,4.928666666666672
2842,-1762.0713333333333,667.9286666666667,-304.0713333333333
2843,153.9286666666667,1247.9286666666667,-303.0713333333333
2844,405.9286666666667,1001.9286666666667,219.9286666666667
2845,-1672.0713333333333,789.9286666666667,58.92866666666667
2846,-676.0713333333333,-90.07133333333333,-369.0713333333333
2847,307.9286666666667,1308.9286666666667,1308.9286666666667
2848,899.9286666666667,1442.9286666666667,1442.9286666666667
2849,-3897.0713333333333,2044.9286666666667,1624.9286666666667
2850,-658.0713333333333,665.9286666666667,591.9286666666667
2851,-764.0713333333333,627.9286666666667,627.9286666666667
2852,-82.07133333333333,924.9286666666667,145.9286666666667
2853,-45.07133333333333,638.9286666666667,-302.0713333333333
2854,-930.0713333333333,1891.9286666666667,-71.07133333333333
2855,-525.0713333333333,485.9286666666667,485.9286666666667
2856,599.9286666666667,783.9286666666667,-139.0713333333333
2857,-2397.0713333333333,1232.9286666666667,1202.9286666666667
2858,-695.0713333333333,541.9286666666667,541.9286666666667
2859,502.9286666666667,688.9286666666667,688.9286666666667
2860,-959.0713333333333,792.9286666666667,-2536.0713333333333
2861,470.9286666666667,1260.9286666666667,1260.9286666666667
2862,-2605.0713333333333,1425.9286666666667,-250.0713333333333
2863,-2218.0713333333333,301.9286666666667,122.92866666666667
2864,-1354.0713333333333,1482.9286666666667,25.928666666666672
2865,715.9286666666667,739.9286666666667,739.9286666666667
2866,-931.0713333333333,904.9286666666667,-781.0713333333333
2867,92.92866666666667,406.9286666666667,269.9286666666667
2868,-3355.0713333333333,1085.9286666666667,326.9286666666667
2869,234.9286666666667,1098.9286666666667,1098.9286666666667
2870,-512.0713333333333,1305.9286666666667,755.9286666666667
2871,-66.07133333333333,1312.9286666666667,-2712.0713333333333
2872,-357.0713333333333,381.9286666666667,-29.071333333333328
2873,-55.07133333333333,693.9286666666667,-101.07133333333333
2874,73.92866666666667,182.9286666666667,182.9286666666667
2875,42.92866666666667,42.92866666666667,-39.07133333333333
2876,248.9286666666667,472.9286666666667,147.9286666666667
2877,-160.0713333333333,1003.9286666666667,-126.07133333333333
2878,-44.07133333333333,444.9286666666667,444.9286666666667
2879,-399.0713333333333,-21.071333333333328,-440.0713333333333
2880,285.9286666666667,1206.9286666666667,122.92866666666667
2881,329.9286666666667,329.9286666666667,34.92866666666667
2882,438.9286666666667,1067.9286666666667,1067.9286666666667
2883,46.92866666666667,1063.9286666666667,-78.07133333333333
2884,10.928666666666672,233.9286666666667,233.9286666666667
2885,76.92866666666667,1016.9286666666667,-22.071333333333328
2886,69.92866666666667,1063.9286666666667,-0.07133333333332814
2887,89.92866666666667,296.9286666666667,32.92866666666667
2888,54.92866666666667,1002.9286666666667,-50.07133333333333
2889,-1976.0713333333333,173.9286666666667,83.92866666666667
2890,167.9286666666667,1127.9286666666667,-1.0713333333333281
2891,43.92866666666667,1041.9286666666667,-40.07133333333333
2892,72.92866666666667,1085.9286666666667,-2.071333333333328
2893,27.928666666666672,284.9286666666667,49.92866666666667
2894,68.92866666666667,1048.9286666666667,-48.07133333333333
2895,-48.07133333333333,253.9286666666667,253.9286666666667
2896,87.92866666666667,1033.9286666666667,29.928666666666672
2897,91.92866666666667,266.9286666666667,266.9286666666667
2898,24.928666666666672,1017.9286666666667,-58.07133333333333
2899,101.92866666666667,1056.9286666666667,-22.071333333333328
2900,65.92866666666667,236.9286666666667,236.9286666666667
2901,87.92866666666667,1015.9286666666667,-32.07133333333333
2902,21.928666666666672,286.9286666666667,286.9286666666667
2903,69.92866666666667,979.9286666666667,-0.07133333333332814
2904,56.92866666666667,261.9286666666667,2.928666666666672
2905,106.92866666666667,905.9286666666667,38.92866666666667
2906,55.92866666666667,238.9286666666667,238.9286666666667
2907,-4491.071333333333,694.9286666666667,184.9286666666667
2908,107.92866666666667,929.9286666666667,23.928666666666672
2909,128.9286666666667,1021.9286666666667,22.928666666666672
2910,-236.90543071161048,53.094569288389515,-241.90543071161048
2911,-248.90543071161048,108.09456928838952,108.09456928838952
2912,-149.90543071161048,98.09456928838952,-188.90543071161048
2913,-147.90543071161048,461.0945692883895,461.0945692883895
2914,8.094569288389515,380.0945692883895,-4.905430711610485
2915,-313.9054307116105,514.0945692883895,514.0945692883895
2916,292.0945692883895,429.0945692883895,429.0945692883895
2917,-40.905430711610485,371.0945692883895,-64.90543071161048
2918,-107.90543071161048,224.09456928838952,-235.90543071161048
2919,-81.90543071161048,183.09456928838952,183.09456928838952
2920,-180.90543071161048,959.0945692883895,532.0945692883895
2921,197.09456928838952,725.0945692883895,-46.905430711610485
2922,-153.90543071161048,202.09456928838952,202.09456928838952
2923,-274.9054307116105,111.09456928838952,111.09456928838952
2924,-365.9054307116105,2396.0945692883897,-796.9054307116105
2925,-630.9054307116105,6.094569288389515,6.094569288389515
2926,299.0945692883895,490.0945692883895,490.0945692883895
2927,-880.9054307116105,-322.9054307116105,-322.9054307116105
2928,393.0945692883895,3717.0945692883897,596.0945692883895
2929,337.0945692883895,917.0945692883895,788.0945692883895
2930,-557.9054307116105,-64.90543071161048,-64.90543071161048
2931,-184.90543071161048,153.09456928838952,-289.9054307116105
2932,7.094569288389515,100.09456928838952,-345.9054307116105
2933,90.09456928838952,386.0945692883895,386.0945692883895
2934,85.09456928838952,299.0945692883895,299.0945692883895
2935,-419.9054307116105,-41.905430711610485,-287.9054307116105
2936,-35.905430711610485,1331.0945692883895,310.0945692883895
2937,-18.905430711610485,267.0945692883895,-377.9054307116105
2938,-399.9054307116105,496.0945692883895,-18.905430711610485
2939,-67.90543071161048,318.0945692883895,-177.90543071161048
2940,-99.90543071161048,190.09456928838952,-265.9054307116105
2941,-275.9054307116105,299.0945692883895,29.094569288389515
2942,-140.90543071161048,204.09456928838952,-286.9054307116105
2943,-421.9054307116105,994.0945692883895,600.0945692883895
2944,-539.9054307116105,149.09456928838952,-409.9054307116105
2945,-311.9054307116105,139.09456928838952,139.09456928838952
2946,-10.905430711610485,231.09456928838952,-170.90543071161048
2947,-63.905430711610485,-29.905430711610485,-29.905430711610485
2948,-11.905430711610485,750.0945692883895,288.0945692883895
2949,13.094569288389515,1761.0945692883895,-145.90543071161048
2950,-251.90543071161048,60.094569288389515,60.094569288389515
2951,2138.0945692883897,4008.0945692883897,-386.9054307116105
2952,39.094569288389515,1491.0945692883895,-182.90543071161048
2953,-37.905430711610485,174.09456928838952,174.09456928838952
2954,-748.9054307116105,2349.0945692883897,2349.0945692883897
2955,3178.0945692883897,5224.09456928839,-738.9054307116105
2956,167.09456928838952,659.0945692883895,185.09456928838952
2957,21.094569288389515,942.0945692883895,264.0945692883895
2958,-58.905430711610485,1657.0945692883895,-1932.9054307116105
2959,319.0945692883895,558.0945692883895,413.0945692883895
2960,1252.0945692883895,1631.0945692883895,-2082.9054307116103
2961,294.0945692883895,588.0945692883895,-101.90543071161048
2962,-136.23069498069498,-5.230694980694981,-5.230694980694981
2963,689.769305019305,1451.769305019305,7.769305019305019
2964,-194.23069498069498,802.769305019305,802.769305019305
2965,3.769305019305019,549.769305019305,-364.230694980695
2966,270.769305019305,820.769305019305,-93.23069498069498
2967,-1197.230694980695,457.769305019305,-45.23069498069498
2968,-108.23069498069498,321.769305019305,321.769305019305
2969,-144.23069498069498,275.769305019305,-266.230694980695
2970,-10.230694980694981,536.769305019305,-134.23069498069498
2971,48.76930501930502,588.769305019305,-231.23069498069498
2972,-24.23069498069498,453.769305019305,453.769305019305
2973,-16.23069498069498,410.769305019305,-207.23069498069498
2974,-32.23069498069498,515.769305019305,-167.23069498069498
2975,-18.23069498069498,453.769305019305,453.769305019305
2976,-45.23069498069498,334.769305019305,-123.23069498069498
2977,31.76930501930502,202.76930501930502,202.76930501930502
2978,7.769305019305019,486.769305019305,-116.23069498069498
2979,5.769305019305019,908.769305019305,-3154.230694980695
2980,-182.9923830250272,666.0076169749728,666.0076169749728
2981,-1118.9923830250273,630.0076169749728,-308.9923830250272
2982,-536.9923830250272,394.0076169749728,394.0076169749728
2983,157.0076169749728,328.0076169749728,328.0076169749728
2984,-173.9923830250272,-26.992383025027202,-26.992383025027202
2985,297.0076169749728,496.0076169749728,496.0076169749728
2986,-96.99238302502721,152.0076169749728,152.0076169749728
2987,1.0076169749727963,144.0076169749728,144.0076169749728
2988,1.0076169749727963,211.0076169749728,211.0076169749728
2989,-309.9923830250272,-97.99238302502721,-469.9923830250272
2990,-205.9923830250272,690.0076169749728,345.0076169749728
2991,359.0076169749728,470.0076169749728,-264.9923830250272
2992,-392.9923830250272,29.007616974972798,-280.9923830250272
2993,166.0076169749728,978.0076169749728,681.0076169749728
2994,-891.15,850.85,70.85
2995,-60.15,948.85,-1228.15
2996,835.85,835.85,-71.15
2997,-968.15,1302.85,-530.15
2998,-365.15,792.85,-1053.15
2999,-1049.15,1724.85,8.85
3000,418.85,817.85,-1064.15
3001,356.85,744.85,621.85
3002,1208.85,1228.85,414.85
3003,16.85,1222.85,1222.85
3004,157.85,910.85,824.85
3005,679.85,818.85,818.85
3006,799.85,1028.85,314.85
3007,1025.85,1131.85,-872.15
3008,-101.15,772.85,772.85
3009,-709.15,1213.85,1103.85
3010,-85.15,156.85,156.85
3011,-488.15,1015.85,1015.85
3012,-569.15,883.85,-1230.15
3013,-723.15,1208.85,1208.85
3014,-358.15,514.85,-236.15
3015,-115.15,1380.85,-721.15
3016,461.85,733.85,733.85
3017,433.85,1058.85,919.85
3018,216.85,745.85,745.85
3019,-568.15,896.85,826.85
3020,-505.15,1449.85,-1482.15
3021,323.85,1021.85,-539.15
3022,-959.15,1332.85,313.85
3023,214.85,705.85,450.85
3024,-15.15,1238.85,977.85
3025,662.85,1256.85,-1370.15
3026,90.85,942.85,-601.15
3027,1392.85,1423.85,155.85
3028,-816.15,1311.85,193.85
3029,146.85,317.85,317.85
3030,-797.15,418.85,146.85
3031,365.85,572.85,572.85
3032,-137.15,202.85,-718.15
3033,558.85,661.85,661.85
3034,437.85,1325.85,953.85
3035,-615.15,1049.85,1049.85
3036,71.85,890.85,-291.15
3037,-618.15,875.85,405.85
3038,-631.15,766.85,662.85
3039,-666.15,878.85,878.85
3040,551.85,952.85,74.85
3041,-457.15,1237.85,125.85
3042,466.85,628.85,193.85
3043,183.85,1481.85,795.85
3044,38.85,202.85,202.85
3045,568.85,1317.85,-429.15
3046,-2294.15,1064.85,-626.15
3047,-917.15,1001.85,43.85
3048,-1310.15,1422.85,1230.85
3049,-68.15,-68.15,-318.15
3050,-282.15,1426.85,-1666.15
3051,-295.15,839.85,839.85
3052,-616.15,856.85,-124.15
3053,-1028.15,342.85,342.85
3054,274.85,731.85,406.85
3055,-811.15,1653.85,-953.15
3056,243.85,404.85,404.85
3057,413.85,1382.85,-389.15
3058,728.1588888888889,1005.1588888888889,962.1588888888889
3059,1237.158888888889,1976.158888888889,1498.158888888889
3060,223.1588888888889,767.1588888888889,648.1588888888889
3061,23.15888888888889,474.1588888888889,474.1588888888889
3062,-952.8411111111111,-239.8411111111111,-2145.8411111111113
3063,-2145.8411111111113,1045.158888888889,698.1588888888889
3064,669.1588888888889,893.1588888888889,-527.8411111111111
3065,-19.84111111111111,214.1588888888889,214.1588888888889
3066,-230.8411111111111,1093.158888888889,-342.8411111111111
3067,-1095.841111111111,1086.158888888889,1086.158888888889
3068,346.1588888888889,531.1588888888889,531.1588888888889
3069,487.1588888888889,941.1588888888889,607.1588888888889
3070,-255.8411111111111,-141.8411111111111,-251.8411111111111
3071,875.1588888888889,2414.1588888888887,-161.8411111111111
3072,-197.8411111111111,1994.158888888889,1458.158888888889
3073,312.1588888888889,786.1588888888889,493.1588888888889
3074,-138.8411111111111,155.1588888888889,-206.8411111111111
3075,112.1588888888889,529.1588888888889,529.1588888888889
3076,-136.8411111111111,122.1588888888889,-420.8411111111111
3077,-10.841111111111111,162.1588888888889,-119.8411111111111
3078,192.1588888888889,329.1588888888889,329.1588888888889
3079,213.1588888888889,369.1588888888889,269.1588888888889
3080,-2632.8411111111113,110.1588888888889,110.1588888888889
3081,60.15888888888889,472.1588888888889,397.1588888888889
3082,-196.8411111111111,62.15888888888889,-192.8411111111111
3083,-42.84111111111111,258.1588888888889,258.1588888888889
3084,-244.8411111111111,278.1588888888889,4.158888888888889
3085,-87.8411111111111,167.1588888888889,-35.84111111111111
3086,-62.74633333333333,70.25366666666666,70.25366666666666
3087,-389.7463333333333,349.2536666666667,-226.74633333333333
3088,732.5324444444444,1416.5324444444445,425.5324444444444
3089,-957.4675555555556,637.5324444444444,-2069.4675555555555
3090,-1253.4675555555555,1740.5324444444445,-1109.4675555555555
3091,-757.4675555555556,1327.5324444444445,-72.46755555555555
3092,-498.4675555555556,262.5324444444444,-320.4675555555556
3093,-38.467555555555556,1611.5324444444445,1242.5324444444445
3094,-1010.4675555555556,641.5324444444444,-1159.4675555555555
3095,-594.4675555555556,2107.5324444444445,623.5324444444444
3096,-1012.4675555555556,-576.4675555555556,-576.4675555555556
3097,-261.4675555555556,-16.467555555555556,-266.4675555555556
3098,-250.46755555555555,1156.5324444444445,134.53244444444445
3099,1448.5324444444445,1563.5324444444445,544.5324444444444
3100,520.5324444444444,595.5324444444444,595.5324444444444
3101,48.532444444444444,1231.5324444444445,68.53244444444445
3102,686.5324444444444,686.5324444444444,-584.4675555555556
3103,-110.46755555555555,1523.5324444444445,1220.5324444444445
3104,-475.4675555555556,1703.5324444444445,1703.5324444444445
3105,438.5324444444444,438.5324444444444,-469.4675555555556
3106,-875.4675555555556,-87.46755555555555,-553.4675555555556
3107,66.53244444444445,759.5324444444444,192.53244444444445
3108,-77.46755555555555,777.5324444444444,6.532444444444444
3109,-113.46755555555555,698.5324444444444,-148.46755555555555
3110,-114.46755555555555,703.5324444444444,-133.46755555555555
3111,-148.46755555555555,664.5324444444444,-132.46755555555555
3112,-120.46755555555555,689.5324444444444,-65.46755555555555
3113,-196.46755555555555,1029.5324444444445,-271.4675555555556
3114,-672.4675555555556,2145.5324444444445,-973.4675555555556
3115,-1162.4675555555555,1478.5324444444445,1478.5324444444445
3116,973.5324444444444,1132.5324444444445,360.5324444444444
3117,-1155.4675555555555,2090.5324444444445,-1077.4675555555555
3118,-1279.4675555555555,302.5324444444444,-1206.4675555555555
3119,-596.4675555555556,1583.5324444444445,-65.46755555555555
3120,-225.46755555555555,1401.5324444444445,-637.4675555555556
3121,-1033.4675555555555,1591.5324444444445,85.53244444444445
3122,-449.4675555555556,1130.5324444444445,-252.46755555555555
3123,-2050.4675555555555,77.53244444444445,-1930.4675555555555
3124,-1139.4675555555555,1311.5324444444445,-947.4675555555556
3125,-766.4675555555556,1312.5324444444445,462.5324444444444
3126,-1144.4675555555555,149.53244444444445,149.53244444444445
3127,-2096.4675555555555,1379.5324444444445,-1695.4675555555555
3128,-983.4675555555556,2182.5324444444445,-1366.4675555555555
3129,-1495.4675555555555,510.5324444444444,-792.4675555555556
3130,-114.46755555555555,1530.5324444444445,1335.5324444444445
3131,-522.4675555555556,249.53244444444445,249.53244444444445
3132,-102.46755555555555,626.5324444444444,626.5324444444444
3133,-95.46755555555555,692.5324444444444,-102.46755555555555
3134,-91.46755555555555,1378.5324444444445,-171.46755555555555
3135,-142.46755555555555,743.5324444444444,-120.46755555555555
3136,-97.46755555555555,719.5324444444444,-128.46755555555555
3137,210.53244444444445,1596.5324444444445,-589.4675555555556
3138,-1809.4675555555555,451.5324444444444,-1993.4675555555555
3139,-631.4675555555556,930.5324444444444,-1408.4675555555555
3140,750.5324444444444,750.5324444444444,-332.4675555555556
3141,1273.5324444444445,1293.5324444444445,888.5324444444444
3142,-779.4675555555556,1669.5324444444445,-1071.4675555555555
3143,-1492.4675555555555,1109.5324444444445,-1723.4675555555555
3144,-939.4675555555556,1693.5324444444445,1693.5324444444445
3145,-361.4675555555556,2040.5324444444445,-703.4675555555556
3146,-215.46755555555555,1070.5324444444445,32.532444444444444
3147,-1041.4675555555555,670.5324444444444,-977.4675555555556
3148,-855.9541111111112,-52.95411111111111,-52.95411111111111
3149,-183.9541111111111,507.0458888888889,143.0458888888889
3150,-66.9541111111111,292.0458888888889,-336.9541111111111
3151,-177.9541111111111,338.0458888888889,-113.9541111111111
3152,-977.9541111111112,-422.9541111111111,-422.9541111111111
3153,50.04588888888889,576.0458888888888,576.0458888888888
3154,840.0458888888888,4361.045888888889,4361.045888888889
3155,227.0458888888889,475.0458888888889,475.0458888888889
3156,-2306.954111111111,-422.9541111111111,-2395.954111111111
3157,296.0458888888889,592.0458888888888,592.0458888888888
3158,291.0458888888889,737.0458888888888,123.0458888888889
3159,-1212.9541111111112,-431.9541111111111,-460.9541111111111
3160,-65.9541111111111,221.0458888888889,-807.9541111111112
3161,-19.95411111111111,332.0458888888889,70.0458888888889
3162,189.0458888888889,620.0458888888888,-437.9541111111111
